tier,source_selector,region_id,route,segment_bundle_id,stitch_group_id,national_segment_id,edge_id,edge_sequence,state,length_miles,iri_m_per_km,max_iri_m_per_km,pavement_status,repair_action,freight_ride_requirement,transit_ride_requirement,source_contract,next_artifact,validation_status
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.2E094BFB14DA4DD3,5475,248,,34.2,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.5D4722DDC0B52D22,5476,249,,5.0,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.F524AA43CB02E5DD,5477,250,,24.8,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.3324FABFC536E33C,5478,251,,0.8,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.7038C75734AE276F,5479,252,,2.2,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.4C9B4B0AAF61607C,5480,253,,9.1,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.E86224954BE4415F,5481,254,,27.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.F69E93692B670166,5482,255,,29.7,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.B406891449886CC1,5483,256,,16.1,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.B381BD82BBC12887,5484,257,,16.1,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.F22749DCC7485092,5485,258,,26.2,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.AC5434100BF7192E,5486,259,,23.0,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.A20E83DE2A18E337,5487,260,,1.6,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.607645DFAE03DBFD,5488,261,,17.0,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.8A2F59DB712AF96C,5489,262,,1.1,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.FB2B64102F491088,5490,263,,45.9,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.647A6B0FEE14F057,5491,264,,18.7,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.EB80215DBA399A3A,5492,265,,11.8,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.0749A2CA7DF87F65,5493,266,,37.8,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.F9BDEE68C0E697EA,5494,267,,0.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.685F0BD316AFFDA5,5495,268,,0.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.BDF8BAB538CD2AC7,5496,269,,23.0,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.A51C8A5BC498BE15,5497,270,,1.9,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.712CE56F925B245E,5498,271,,0.1,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.AEE5422B2EBB6B5C,5499,272,,0.1,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.9C23FC3D352BDF31,5500,273,,33.9,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.A54903F3BCD3B110,5501,274,,33.9,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.B0CE5440BB623D13,5502,275,,0.0,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.B581C211EC00664D,5503,276,,18.2,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.F9FC9CC7977C4067,5504,277,,34.2,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.3553DDAC9861DABF,5505,278,,28.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.7DB30632860C7243,5506,279,,7.1,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.498C5DA68C6666DC,5507,280,,1.5,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.60D0178FA28B0D82,5508,281,,7.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.886616B7FC8AD7D8,5509,282,,11.5,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.C1D2AED4034BDC67,5510,283,,5.4,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.9A0E6ADCDE2FC31C,5511,284,,45.8,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.3B23DFFF8BC9EF03,5512,285,,16.0,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.923F0C9562AE95C4,5513,286,,72.9,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.E10924C14871D120,5514,287,,40.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.7F30F2F98331618B,5515,288,,72.9,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.614ED7623361D986,5516,289,,16.1,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.B9DC67ADB6025570,5517,290,,5.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.1C6EC20A901CB946,5518,291,,25.4,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.40BB03C2FA39024E,5519,292,,8.8,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.69660D73AC44CA10,5520,293,,0.4,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.4A4C3BE86BF313EF,5521,294,,37.9,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.86E9E812EBC6DC69,5522,295,,34.9,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.7F14AEC4E982EB8A,5523,296,,7.1,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.8E0661C9B21025EA,5524,297,,0.8,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.E59CAC46766566DB,5525,298,,0.1,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.6292BD0CB9377504,5526,299,,1.7,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.D6E07F36BAC56B5E,5527,300,,0.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.AA7F3CE5A024E368,5528,301,,30.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.93A6A068DCDFDE85,5529,302,,30.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
